,t0,t1,t2,t31,t32,t33,x0,x1,x2,x31,x32,x33,sigma1,sigma2,sigma3
329000,-2063.028019,467.4226773,384.7525656,11348.12735,NaN,NaN,0.329515319,-1.346866499,-2.289515228,1.835356196,NaN,NaN,0.213217595,NaN,NaN
330000,-1994.664989,504.0262672,421.7833286,11968.58286,NaN,NaN,0.310262266,-1.528754182,-0.106472491,1.278863765,NaN,NaN,0.235610011,NaN,NaN
331000,-2183.445319,438.8940656,266.2481256,12053.00584,NaN,NaN,0.478398295,-1.047474755,-2.803742536,-0.412235274,NaN,NaN,0.198941521,NaN,NaN
332000,-2099.36496,385.719814,40.75292711,11323.26749,NaN,NaN,0.399414129,-1.10841491,0.284441409,0.969400316,NaN,NaN,0.204033199,NaN,NaN
333000,-2197.268775,181.4904098,373.7125751,13478.45607,NaN,NaN,-0.04758584,-0.754942893,0.838556546,-0.448031599,NaN,NaN,0.294718654,NaN,NaN
334000,-2117.579564,284.4399179,211.2369206,13438.06068,NaN,NaN,0.203518557,-1.12352057,0.967214762,0.048801421,NaN,NaN,0.251609201,NaN,NaN
335000,-2147.321426,302.9059013,82.25585508,13749.07118,NaN,NaN,0.088355052,-1.223011399,-1.630182117,1.165210246,NaN,NaN,0.299146499,NaN,NaN
336000,-2074.192809,377.4000443,113.4698833,13933.98608,NaN,NaN,-0.034418009,-0.445711189,-2.553249321,2.693794968,NaN,NaN,0.33185324,NaN,NaN
337000,-2006.78114,193.5265264,68.88487238,14267.06409,NaN,NaN,0.087387973,-0.750782739,-0.501736775,0.642101663,NaN,NaN,0.359360905,NaN,NaN
338000,-1981.712394,237.1413836,112.3956392,14238.71275,NaN,NaN,0.038016401,-0.083638297,-2.500151755,-0.78899512,NaN,NaN,0.337168767,NaN,NaN
339000,-2089.166629,150.7763929,217.0299425,14011.78113,NaN,NaN,0.032009188,-0.847903392,-2.254847978,-0.732769291,NaN,NaN,0.30110706,NaN,NaN
340000,-2049.780161,291.7965118,335.7752204,13741.60583,NaN,NaN,-0.018369337,-0.184571713,-0.829435612,-0.184357713,NaN,NaN,0.306146588,NaN,NaN
341000,-2019.351772,276.432863,93.64208032,14596.58365,NaN,NaN,-0.123314875,-0.478256575,0.69196643,0.996260517,NaN,NaN,0.315871067,NaN,NaN
342000,-1944.511085,291.8801305,73.61736776,12552.15782,NaN,NaN,0.138718496,-0.029777943,-0.175633976,-0.208428861,NaN,NaN,0.372282047,NaN,NaN
343000,-2071.147091,440.937951,312.5183453,11655.18956,NaN,NaN,0.290952151,-0.995864244,-0.038423262,-0.786793636,NaN,NaN,0.19558353,NaN,NaN
344000,-2022.137233,331.7054378,237.6687106,12926.27467,NaN,NaN,0.271959415,-1.201560118,-1.711119066,1.732881748,NaN,NaN,0.223005528,NaN,NaN
345000,-2072.627277,479.1464095,357.1010394,11763.76642,NaN,NaN,0.257363364,-0.990218939,-1.503892052,0.256051445,NaN,NaN,0.192358648,NaN,NaN
346000,-2260.352892,406.4023333,146.9443247,12398.37964,NaN,NaN,0.269912597,-0.638588568,-2.262552371,1.722505544,NaN,NaN,0.201916604,NaN,NaN
347000,-2282.554153,355.649051,120.0963837,12532.64458,NaN,NaN,0.256498871,-0.520342398,0.055056468,2.447009986,NaN,NaN,0.195479019,NaN,NaN
348000,-2028.201873,409.390492,513.6766139,12635.56134,NaN,NaN,0.223584116,-1.318868031,-1.501326396,1.802023651,NaN,NaN,0.225495578,NaN,NaN
349000,-2075.074415,400.9251096,337.8484968,12407.03767,NaN,NaN,0.358314197,-1.279786445,-1.377784637,2.718143613,NaN,NaN,0.243931733,NaN,NaN
350000,-2236.313601,484.0878269,463.6244202,12731.50599,NaN,NaN,0.38482865,-0.980676721,0.206688315,-0.202100539,NaN,NaN,0.205483629,NaN,NaN
351000,-2040.329973,356.0574293,545.1377466,12727.63858,NaN,NaN,0.276703385,-1.360827258,0.925557136,-0.205622232,NaN,NaN,0.199302405,NaN,NaN
352000,-2201.045819,528.3770352,421.7165005,12169.7645,NaN,NaN,0.379208538,-0.753521063,0.918106376,0.030132154,NaN,NaN,0.179118741,NaN,NaN
353000,-2341.952485,491.2238192,76.57471087,12581.69938,NaN,NaN,0.4370553,-0.870539727,-2.843156287,1.612598011,NaN,NaN,0.176363619,NaN,NaN
354000,-2043.274015,411.7013209,-74.90753203,11631.05441,NaN,NaN,0.429830592,-1.019971926,0.78347822,0.397793895,NaN,NaN,0.222504895,NaN,NaN
355000,-1953.186892,423.7217266,-307.7601612,13484.10547,NaN,NaN,0.410901903,-1.085598897,0.142678707,1.314533331,NaN,NaN,0.307872064,NaN,NaN
356000,-1760.185674,430.5126376,-555.9433547,11945.43174,NaN,NaN,0.632937523,-0.90680858,0.771723523,1.000156474,NaN,NaN,0.356816193,NaN,NaN
357000,-1617.088483,260.5008017,-449.9447993,12139.02998,NaN,NaN,0.321611041,-0.869138738,-2.003962129,1.236822365,NaN,NaN,0.319011831,NaN,NaN
358000,-1759.944756,393.564565,-417.6997035,12426.57766,NaN,NaN,0.326374481,-0.870078091,1.043913609,-0.684259066,NaN,NaN,0.350076498,NaN,NaN
359000,-1754.12946,381.4654587,-449.1786133,12286.97417,NaN,NaN,0.409777968,-1.041860471,-1.1181524,-0.247198645,NaN,NaN,0.303206856,NaN,NaN
360000,-2218.722915,511.3923393,313.2638774,11830.55519,NaN,NaN,0.364167472,-0.850219977,-1.837889922,-0.316869221,NaN,NaN,0.204285719,NaN,NaN
361000,-2263.101985,427.1009847,285.8539581,12998.40118,NaN,NaN,0.297281688,-1.143148841,-0.467520486,0.443025381,NaN,NaN,0.167133822,NaN,NaN
362000,-2272.605343,459.1083643,380.2893736,12059.75416,NaN,NaN,0.301911736,-0.485876385,-1.944066654,0.524482367,NaN,NaN,0.196350364,NaN,NaN
363000,-2070.742572,336.4064402,-273.5864436,13594.59841,NaN,NaN,0.48320088,-1.054254356,-1.969542822,-0.445587117,NaN,NaN,0.221044836,NaN,NaN
364000,-2163.064863,393.5650862,-455.0291004,12516.76599,NaN,NaN,0.536348397,-0.794432288,-1.950832516,0.98485265,NaN,NaN,0.213149249,NaN,NaN
365000,-2159.917742,381.1907169,-416.6953793,12695.25088,NaN,NaN,0.575499183,-1.049762936,-1.132347839,0.63203348,NaN,NaN,0.197813881,NaN,NaN
366000,-2125.112408,470.3406817,166.876354,12734.18672,NaN,NaN,0.431619562,-1.058414337,-2.566231039,-0.85556376,NaN,NaN,0.212784089,NaN,NaN
367000,-2047.878106,465.33115,479.1011199,10955.42088,NaN,NaN,0.313352461,-1.408295497,-0.88096579,0.06230758,NaN,NaN,0.24164677,NaN,NaN
368000,-2069.323071,428.7624397,297.1736226,11162.14163,NaN,NaN,0.281803943,-1.266423174,0.265349047,2.759144492,NaN,NaN,0.263083562,NaN,NaN
369000,-2047.267073,389.7307947,377.6144266,11088.90618,NaN,NaN,0.227645141,-1.300615776,-0.09576445,2.561621369,NaN,NaN,0.207846934,NaN,NaN
370000,-2015.222174,414.976026,521.1538208,11654.37025,NaN,NaN,0.236304665,-1.30258549,-0.268744685,-0.149573722,NaN,NaN,0.197476039,NaN,NaN
371000,-2041.128255,375.5005753,366.5223128,11604.20667,NaN,NaN,0.331159013,-1.356630969,-1.821787347,2.063173349,NaN,NaN,0.269657674,NaN,NaN
372000,-2215.785748,526.2067681,358.7860696,11901.80471,NaN,NaN,0.420005807,-0.911408642,-2.530619013,1.547726959,NaN,NaN,0.230695558,NaN,NaN
373000,-2046.612724,357.1131059,-175.1427852,12976.1083,NaN,NaN,0.523215531,-1.175225717,0.353932422,1.942440974,NaN,NaN,0.243728495,NaN,NaN
374000,-2248.121387,288.462314,-256.574253,11892.12729,NaN,NaN,0.492846581,-0.961614966,-2.557184254,0.497476103,NaN,NaN,0.256640486,NaN,NaN
375000,-2186.814943,466.6445515,351.5641905,12658.51935,NaN,NaN,0.280831946,-0.832670179,-1.644809533,2.448280429,NaN,NaN,0.188989485,NaN,NaN
376000,-2189.66651,404.3236105,243.6129955,11430.56831,NaN,NaN,0.397839407,-0.974322593,-2.329593858,1.291247587,NaN,NaN,0.192343996,NaN,NaN
377000,-2269.222788,305.8048438,277.9144344,13089.24694,NaN,NaN,0.254181022,-1.108197691,-2.531825362,-0.785568076,NaN,NaN,0.232124157,NaN,NaN
378000,-2175.440955,351.5817119,104.9607981,13154.77588,NaN,NaN,0.344228049,-1.457854917,0.438218893,1.763678795,NaN,NaN,0.220996081,NaN,NaN
379000,-2204.0325,299.3351964,239.3368372,13583.26187,NaN,NaN,-0.090898307,-0.335863188,-1.259909499,1.146071407,NaN,NaN,0.305048695,NaN,NaN
380000,-2280.945118,522.0097396,293.6645976,12016.23838,NaN,NaN,0.506700948,-0.885354401,-0.885136791,-0.595812685,NaN,NaN,0.187294943,NaN,NaN
381000,-2206.308705,471.7326455,-178.2509806,12068.38533,NaN,NaN,0.508488523,-0.995433639,-2.124178789,2.672776668,NaN,NaN,0.20984593,NaN,NaN
382000,-2168.897526,494.4608394,322.3052395,11688.60029,NaN,NaN,0.351916657,-0.884149072,-1.773128032,1.154960297,NaN,NaN,0.228389818,NaN,NaN
383000,-2176.151664,310.3859759,-280.8588993,12644.84582,NaN,NaN,0.502685327,-1.190721438,0.783549636,0.606745343,NaN,NaN,0.24956358,NaN,NaN
384000,-2137.396166,396.4094529,-284.3569412,11659.17523,NaN,NaN,0.480728151,-0.942280705,-0.373594574,2.452046951,NaN,NaN,0.259900782,NaN,NaN
385000,-2094.034992,270.7204855,367.214291,12994.47749,NaN,NaN,0.293111312,-1.562047981,-0.046345218,2.712204749,NaN,NaN,0.257533468,NaN,NaN
386000,-2026.532748,501.3203747,336.0355928,11720.8787,NaN,NaN,0.205914964,-1.129510736,-0.561332922,1.905249374,NaN,NaN,0.237059101,NaN,NaN
387000,-2012.095138,457.6842845,133.7186123,12695.57923,NaN,NaN,0.348681713,-1.268452256,-1.573882777,2.826429419,NaN,NaN,0.195336131,NaN,NaN
388000,-1968.194786,387.2906415,434.7700669,11837.5201,NaN,NaN,0.263441066,-1.53068381,-1.893077581,-0.637911139,NaN,NaN,0.28860235,NaN,NaN
389000,-1929.800387,337.2289609,138.0745467,11710.27755,NaN,NaN,0.358279958,-1.644546415,1.254506743,2.271544557,NaN,NaN,0.273922871,NaN,NaN
390000,-1998.216498,404.5486265,581.8578874,11653.21811,NaN,NaN,0.256752569,-1.497887512,-1.618464831,0.280693516,NaN,NaN,0.203639808,NaN,NaN
391000,-1958.963337,446.6542695,277.1751394,11950.67959,NaN,NaN,0.03181417,-0.977753095,-1.743845409,0.476508305,NaN,NaN,0.252249423,NaN,NaN
392000,-1924.129926,216.5049704,179.0246862,14723.92599,NaN,NaN,-0.159765065,-0.286367624,-0.899586804,0.816520943,NaN,NaN,0.306531771,NaN,NaN
393000,-1890.655138,239.7796688,138.1282864,14727.81305,NaN,NaN,-0.144381209,-0.628487251,0.965855947,-0.263785615,NaN,NaN,0.291445682,NaN,NaN
394000,-2005.992628,207.2551705,184.9026796,14626.39982,NaN,NaN,-0.148468876,-0.68646155,-2.636868386,1.817483393,NaN,NaN,0.311509131,NaN,NaN
395000,-1955.349779,216.9984405,256.15539,14496.04673,NaN,NaN,-0.131570686,-0.819836582,0.096625859,-0.035178105,NaN,NaN,0.297043902,NaN,NaN
396000,-2040.979078,272.5496567,286.5011903,14397.58675,NaN,NaN,-0.183342771,-0.516364203,-1.896689966,1.408196501,NaN,NaN,0.323312251,NaN,NaN
397000,-2042.848692,205.7256659,200.7437524,14225.30146,NaN,NaN,-0.034938742,-0.858526991,0.588224988,0.950564109,NaN,NaN,0.270438529,NaN,NaN
398000,-1962.004621,300.289917,279.1631857,13983.51067,NaN,NaN,-0.150315051,-0.199419969,-0.875376056,1.901264986,NaN,NaN,0.27331758,NaN,NaN
399000,-1799.962147,202.6435396,335.9708319,13618.35004,NaN,NaN,-0.070742905,-0.420578891,-1.120637193,-0.542957021,NaN,NaN,0.360134182,NaN,NaN
400000,-2123.411706,200.4543107,171.1845586,14213.23185,NaN,NaN,-0.108494886,-0.373732916,1.261220944,1.984485385,NaN,NaN,0.335853728,NaN,NaN
401000,-2041.259553,514.6056057,378.232947,11831.64011,NaN,NaN,0.221454778,-1.072316998,-1.976281557,0.083901786,NaN,NaN,0.231891652,NaN,NaN
402000,-1974.823618,377.1855346,179.302569,11704.0857,NaN,NaN,0.314960548,-1.45975349,-0.764987687,1.428153059,NaN,NaN,0.209565105,NaN,NaN
403000,-2013.037185,408.3397914,315.9779019,11160.96067,NaN,NaN,0.210175345,-1.37552943,-0.718503064,2.114877017,NaN,NaN,0.266546553,NaN,NaN
404000,-2143.649679,431.0728771,214.0840969,12313.60656,NaN,NaN,0.453116099,-1.168000151,-1.83560654,1.157415237,NaN,NaN,0.230844507,NaN,NaN
405000,-2022.918839,381.0136668,494.1285732,11176.29519,NaN,NaN,0.113706657,-1.087338138,0.650908445,1.968012551,NaN,NaN,0.25383645,NaN,NaN
406000,-1971.673266,518.5940376,315.1773192,12627.17172,NaN,NaN,0.155387311,-1.128375004,-0.994819182,-0.68591769,NaN,NaN,0.233603884,NaN,NaN
407000,-1900.574878,463.508329,262.7161448,12250.979,NaN,NaN,0.082616839,-1.404027518,-2.257096546,-0.624980958,NaN,NaN,0.228709556,NaN,NaN
408000,-1907.877041,445.0118001,226.870396,12300.55374,NaN,NaN,0.224674547,-1.664220937,1.159668208,-0.731551882,NaN,NaN,0.218833759,NaN,NaN
409000,-1921.635704,408.1032748,227.7058475,11761.96641,NaN,NaN,0.245212068,-1.686217465,-0.764123953,2.40151132,NaN,NaN,0.290898866,NaN,NaN
410000,-2051.833996,302.1335179,343.5828741,12945.29303,NaN,NaN,0.336191007,-1.599693383,1.131596422,0.941300353,NaN,NaN,0.224417219,NaN,NaN
411000,-2220.222117,370.324796,-288.9555638,12283.00171,NaN,NaN,0.447971164,-0.902536489,-2.803173588,2.173530359,NaN,NaN,0.220652905,NaN,NaN
412000,-2148.625299,326.9318213,-202.6998161,12984.7367,NaN,NaN,0.429304253,-1.169132064,1.099424926,2.730509935,NaN,NaN,0.244141579,NaN,NaN
413000,-2221.433278,485.2024378,363.6362325,11902.07193,NaN,NaN,0.276231755,-0.537144545,0.981521301,-0.2640039,NaN,NaN,0.20892605,NaN,NaN
414000,-2030.369914,435.4739859,-381.8528237,13405.7214,NaN,NaN,0.507244214,-0.937433647,0.121182589,2.396317647,NaN,NaN,0.214291111,NaN,NaN
415000,-2235.8769,350.461164,266.3109872,12726.21185,NaN,NaN,0.321121073,-0.936321735,-0.606390785,-0.004457446,NaN,NaN,0.211334861,NaN,NaN
416000,-2147.976663,431.0970419,209.6751556,10812.66762,NaN,NaN,0.416307078,-1.225392415,-1.322795575,0.589186102,NaN,NaN,0.242714942,NaN,NaN
417000,-1992.699933,518.2199706,303.5649611,12067.43778,NaN,NaN,0.305890785,-1.348418362,-0.352896814,-0.34825028,NaN,NaN,0.212181133,NaN,NaN
418000,-2095.527037,366.6380059,327.0494625,11346.89153,NaN,NaN,0.338732447,-1.173840286,1.08614885,1.704640042,NaN,NaN,0.202141256,NaN,NaN
419000,-1954.563972,310.3347971,194.7064907,12217.04917,NaN,NaN,0.45009322,-1.736974673,-0.857237312,-0.406111899,NaN,NaN,0.253037591,NaN,NaN
420000,-1946.070569,515.4151981,190.0811989,11639.53207,NaN,NaN,0.239891027,-1.51354654,-0.706588124,2.53842312,NaN,NaN,0.239527104,NaN,NaN
421000,-1857.726671,316.3264447,-362.4556409,12819.22123,NaN,NaN,0.528166564,-1.24435333,1.272775092,2.671007817,NaN,NaN,0.261793799,NaN,NaN
422000,-1778.938275,366.1390356,-517.21333,13338.7656,NaN,NaN,0.415251003,-1.610578179,-0.575426613,0.640190267,NaN,NaN,0.301556304,NaN,NaN
423000,-1763.290916,425.0449124,-439.2067361,12552.16621,NaN,NaN,0.369060359,-1.299984444,-1.146065072,1.547191133,NaN,NaN,0.306833927,NaN,NaN
424000,-1590.747897,232.9842481,-334.1676709,11429.44452,NaN,NaN,0.4693749,-0.929987791,-0.048362305,1.798327187,NaN,NaN,0.365086706,NaN,NaN
425000,-1528.218934,326.1655962,-194.8382703,11772.19898,NaN,NaN,0.206339248,-0.508271249,-2.422551803,1.433565747,NaN,NaN,0.358462881,NaN,NaN
426000,-1523.749287,148.199107,50.42215853,11811.62023,NaN,NaN,0.123483017,-0.572263044,0.072356362,0.990279934,NaN,NaN,0.362412101,NaN,NaN
427000,-1650.428871,341.0566535,-156.856075,11605.03507,NaN,NaN,0.173396497,0.468573277,-0.596316906,1.109035331,NaN,NaN,0.394055174,NaN,NaN
428000,-1942.870058,576.2663465,-556.2505585,13405.82733,NaN,NaN,0.760052244,-0.96160397,-2.824527321,1.83290608,NaN,NaN,0.311763738,NaN,NaN
429000,-1798.77717,514.4785558,-576.1124249,13477.61365,NaN,NaN,0.51655619,-1.326811807,-1.393043974,-0.663894469,NaN,NaN,0.339742439,NaN,NaN
430000,-1688.539337,278.7661089,-478.9763091,12248.25347,NaN,NaN,0.425472892,-0.906706212,-2.172383276,0.495761528,NaN,NaN,0.368098612,NaN,NaN
431000,-1890.754456,399.9865703,-490.479996,13569.69164,NaN,NaN,0.381150702,-1.138591122,-2.790992598,1.790003869,NaN,NaN,0.297470517,NaN,NaN
432000,-1882.022319,537.2045225,-527.001712,14115.25012,NaN,NaN,0.608997159,-1.217669418,-1.490066627,2.657478243,NaN,NaN,0.318031419,NaN,NaN
433000,-1760.794636,326.1779676,-467.4990171,12270.00351,NaN,NaN,0.532249794,-0.940193043,-1.393987962,-0.327300998,NaN,NaN,0.357905145,NaN,NaN
434000,-1542.91738,290.9226546,-394.5600904,11716.01722,NaN,NaN,0.29328264,-0.610909498,0.32610952,1.812227678,NaN,NaN,0.3433066,NaN,NaN
435000,-1646.053601,349.181159,-59.68017424,11347.72073,NaN,NaN,0.111963452,0.091671254,1.375972458,0.059052207,NaN,NaN,0.359248785,NaN,NaN
436000,-1486.997864,186.8486627,-195.7886042,11777.88437,NaN,NaN,0.185033211,0.266078495,0.96788982,1.622785007,NaN,NaN,0.352432059,NaN,NaN
437000,-1454.467331,122.3883603,-184.9978839,11827.53857,NaN,NaN,0.282043312,-0.223512727,-2.110703102,1.104902678,NaN,NaN,0.356722315,NaN,NaN
438000,-1461.077563,244.3335284,-80.48010552,12288.60348,NaN,NaN,0.157010779,-0.731110872,-0.742578996,0.450545056,NaN,NaN,0.355383022,NaN,NaN
439000,-1499.265429,277.81431,-226.1911632,12426.4792,NaN,NaN,0.105343627,0.302936605,1.373814916,0.290439383,NaN,NaN,0.350840008,NaN,NaN
440000,-1733.406236,193.8350581,120.4835284,13355.34115,NaN,NaN,-0.041032422,-0.561219055,0.973395067,2.451070806,NaN,NaN,0.353674086,NaN,NaN
441000,-2664.380853,419.83545,-369.892217,16048.02132,NaN,NaN,0.637685732,-0.897321501,1.219897178,2.290289417,NaN,NaN,0.1610732,NaN,NaN
442000,-2689.655102,364.2012338,-337.7260605,15808.0462,NaN,NaN,0.70975046,-0.807074257,-0.602871392,0.859853169,NaN,NaN,0.170115791,NaN,NaN
443000,-2683.866224,304.0237515,-409.2554128,15728.28109,NaN,NaN,0.982320387,-0.739143877,-1.618959996,0.909143278,NaN,NaN,0.168400118,NaN,NaN
444000,-2660.15762,335.8266099,-515.0980114,15645.32468,NaN,NaN,0.688256473,-0.312101812,-0.109965457,0.441306581,NaN,NaN,0.170164321,NaN,NaN
445000,-2632.124059,413.3338576,-524.1908256,15774.91799,NaN,NaN,0.619185203,-0.588679606,0.316517962,-0.206479518,NaN,NaN,0.172984676,NaN,NaN
446000,-2622.744109,369.464736,-547.1619085,15681.53116,NaN,NaN,0.636810124,-0.406035016,-2.783540263,2.338607822,NaN,NaN,0.146516263,NaN,NaN
447000,-2658.582206,486.5207174,-444.6307236,15229.9752,NaN,NaN,0.895894384,-0.4618748,-0.209494536,-0.513378278,NaN,NaN,0.172816368,NaN,NaN
448000,-2668.527608,377.7720232,-422.7768161,15436.13798,NaN,NaN,0.983507054,-0.630232166,1.293090803,0.639279606,NaN,NaN,0.190256347,NaN,NaN
449000,-2598.812279,327.8555858,-286.9088687,15378.76099,NaN,NaN,0.758515449,-0.929247492,-2.93774047,1.355447742,NaN,NaN,0.204422583,NaN,NaN
450000,-2568.500018,405.1910436,-271.8952889,14618.06284,NaN,NaN,1.094829517,-0.923953608,-1.008386266,1.968101965,NaN,NaN,0.141420606,NaN,NaN
451000,-2584.041719,311.8895297,-220.6644427,15040.42681,NaN,NaN,0.901896473,-0.979576729,-2.35036635,-0.092542421,NaN,NaN,0.151711172,NaN,NaN
452000,-2603.533685,432.8863301,-157.6705154,15223.49974,NaN,NaN,0.916365125,-1.22029141,-1.288324882,1.916821066,NaN,NaN,0.204234679,NaN,NaN
453000,-2646.019303,368.6373435,-278.3301743,15805.97118,NaN,NaN,0.695572119,-1.007335689,0.444223471,2.373963793,NaN,NaN,0.1770388,NaN,NaN
454000,-2637.930321,378.9152232,-562.5653827,15562.09465,NaN,NaN,1.094620863,-0.65138059,-0.221882841,2.458072884,NaN,NaN,0.159406153,NaN,NaN
455000,-2599.564119,426.6920399,-563.1295135,15430.44409,NaN,NaN,0.709086936,-0.539296987,-2.489697075,2.222659015,NaN,NaN,0.195954011,NaN,NaN
456000,-2616.390651,421.0971354,-513.386063,15481.09267,NaN,NaN,0.842005537,-0.804838524,0.807434446,-0.690667161,NaN,NaN,0.179738565,NaN,NaN
457000,-2669.442788,439.3387563,-480.1385074,15336.77876,NaN,NaN,0.95771798,-0.481517718,-1.981304096,0.905867662,NaN,NaN,0.152279817,NaN,NaN
458000,-2669.22507,393.060094,-289.5552733,15257.05879,NaN,NaN,0.957147665,-0.702883484,1.118339419,0.621811058,NaN,NaN,0.154092935,NaN,NaN
459000,-2494.463608,279.9702523,-531.5262344,15036.78135,NaN,NaN,0.893614314,-0.606903262,0.891894197,1.914760308,NaN,NaN,0.148479246,NaN,NaN
460000,-2502.250678,313.6008341,-456.6156646,15174.31868,NaN,NaN,0.782344817,-1.046414237,0.954401463,0.873722674,NaN,NaN,0.161814281,NaN,NaN
461000,-2508.530968,337.4905296,-430.0834957,15014.10945,NaN,NaN,0.797171238,-1.028395424,0.093344353,0.536967346,NaN,NaN,0.184915041,NaN,NaN
462000,-2579.843156,339.1257494,-312.7292023,15303.77815,NaN,NaN,0.80535498,-1.030358366,-2.630200701,0.816418082,NaN,NaN,0.196164813,NaN,NaN
463000,-2530.075949,407.2074011,-480.7733867,14632.72551,NaN,NaN,1.085455493,-0.838044263,-1.252600372,2.153344701,NaN,NaN,0.208847097,NaN,NaN
464000,-2465.880392,324.6079079,-449.0646248,14708.08864,NaN,NaN,0.916082132,-1.184695696,-1.471791824,2.017907472,NaN,NaN,0.148023761,NaN,NaN
465000,-2545.400292,326.0673102,-454.6690634,15019.02115,NaN,NaN,1.020996771,-0.842277874,0.527539037,-0.715033508,NaN,NaN,0.166949971,NaN,NaN
466000,-2564.08273,552.4108276,-468.0197244,14634.29833,NaN,NaN,1.017201005,-0.782337274,-2.564785317,-0.55835591,NaN,NaN,0.189619441,NaN,NaN
467000,-2582.908871,346.266337,-197.5093542,15028.08878,NaN,NaN,0.704895135,-0.843143752,-2.247094555,-0.511330352,NaN,NaN,0.165816182,NaN,NaN
468000,-2628.680628,363.073435,-470.0686692,15436.29917,NaN,NaN,0.958771174,-0.743893991,0.808345538,1.565276217,NaN,NaN,0.153505387,NaN,NaN
469000,-2664.539011,466.0061492,-449.9025897,15601.55617,NaN,NaN,0.665134469,-0.430203255,-1.071533883,0.689426932,NaN,NaN,0.160404215,NaN,NaN
470000,-2628.942078,416.0051646,-225.2382545,14932.2937,NaN,NaN,0.90022296,-0.677249743,0.588128026,2.60772142,NaN,NaN,0.182064658,NaN,NaN
471000,-2631.948495,458.7934968,-334.2387711,14906.75567,NaN,NaN,0.959711687,-0.53698824,-1.117397395,-0.528868205,NaN,NaN,0.179842469,NaN,NaN
472000,-2624.78321,447.4477407,-446.8772666,15152.93817,NaN,NaN,0.781270104,-0.392854743,-1.307058488,2.629041232,NaN,NaN,0.152987942,NaN,NaN
473000,-2616.844309,465.0508876,-34.74918354,14919.30547,NaN,NaN,0.879309047,-1.020359861,-2.482247708,0.618388221,NaN,NaN,0.184319165,NaN,NaN
474000,-2596.64728,507.7381204,-317.9172426,14879.21732,NaN,NaN,1.031391168,-0.921704837,-2.420551637,0.562492336,NaN,NaN,0.180657573,NaN,NaN
475000,-2518.041519,379.9997119,-418.0587245,14420.34926,NaN,NaN,0.747136086,-0.270964076,0.382430971,1.214164845,NaN,NaN,0.15573425,NaN,NaN
476000,-2518.009635,544.6067807,-277.5600139,14239.10094,NaN,NaN,0.992103605,-0.830308653,1.084910625,1.763016525,NaN,NaN,0.178542731,NaN,NaN
477000,-2517.399412,469.4672687,-175.7703167,14143.28104,NaN,NaN,0.938951618,-0.941140828,-0.293454909,-0.833936499,NaN,NaN,0.173486498,NaN,NaN
478000,-2442.696678,290.8816718,-424.6885689,14401.66977,NaN,NaN,0.728783129,-0.645778034,-0.324386028,2.739621608,NaN,NaN,0.161307604,NaN,NaN
479000,-2466.547357,418.3914956,-450.2252144,14252.11189,NaN,NaN,1.120050186,-1.252427446,-1.615831114,-0.121274461,NaN,NaN,0.163563036,NaN,NaN
480000,-2499.026237,417.1557029,-491.4396561,14482.92131,NaN,NaN,1.194519338,-1.146593737,0.520491321,1.471905509,NaN,NaN,0.178734777,NaN,NaN
481000,-2499.910891,301.5189731,-326.8091136,14681.08501,NaN,NaN,1.007651095,-1.173322691,-1.153481817,0.904395004,NaN,NaN,0.178210247,NaN,NaN
482000,-2451.840626,322.9153032,-512.5407224,14601.14346,NaN,NaN,0.834633434,-0.935049564,-0.115860758,0.355189359,NaN,NaN,0.154053122,NaN,NaN
483000,-2398.81808,251.5622349,-540.5823276,14224.31429,NaN,NaN,0.855225514,-0.652274097,-2.047044641,0.831504604,NaN,NaN,0.16200545,NaN,NaN
484000,-2452.275823,491.2366032,-468.1762032,13836.40677,NaN,NaN,0.718815746,-0.580442526,-0.627535945,1.599889479,NaN,NaN,0.142568058,NaN,NaN
485000,-2429.740411,436.6129527,-510.4521165,13708.8249,NaN,NaN,0.725815526,-0.539619677,-0.034290522,0.165986918,NaN,NaN,0.18574126,NaN,NaN
486000,-2422.638471,424.7658297,-553.5125813,13745.38439,NaN,NaN,0.705077522,-0.491782641,0.740747183,-0.857428929,NaN,NaN,0.195298136,NaN,NaN
487000,-2420.212387,476.3062055,-407.8804096,13536.47759,NaN,NaN,0.614881255,-0.577374037,-0.307330945,1.231985271,NaN,NaN,0.185403953,NaN,NaN
488000,-2427.27123,418.9879161,-503.4445827,13505.05157,NaN,NaN,0.972290858,-0.555509233,1.139564732,1.448400724,NaN,NaN,0.18969567,NaN,NaN
489000,-2400.845716,331.2963556,-395.0420652,13631.05816,NaN,NaN,0.849728044,-0.91477534,-1.863127595,2.47194929,NaN,NaN,0.150446046,NaN,NaN
490000,-2265.799896,427.1952445,119.8640183,12018.70424,NaN,NaN,0.388477058,-0.795376125,-0.935945165,0.975117881,NaN,NaN,0.172668624,NaN,NaN
491000,-2120.241186,343.8828105,138.5389311,12951.48403,NaN,NaN,0.388076193,-1.314778785,1.135199372,2.284311692,NaN,NaN,0.213650881,NaN,NaN
492000,-2123.424369,469.229752,230.5866601,11277.03398,NaN,NaN,0.326250125,-1.079175524,-2.57856923,-0.138026741,NaN,NaN,0.222512218,NaN,NaN
493000,-2121.258878,381.912201,-275.813562,12725.65957,NaN,NaN,0.46214921,-0.691259002,0.918242602,0.641081685,NaN,NaN,0.19850734,NaN,NaN
